Ip, TimeStemp, Key, Log Property, Value
127.0.0.1,03:32:20:194,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:194,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:194,RN_ACTUAL_BYTES_SENT,perSecond,1664.00
127.0.0.1,03:32:20:194,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:32:20:194,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:194,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:194,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:194,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:194,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:194,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:194,RN_ACTUAL_BYTES_SENT,perSecond,1664.00
127.0.0.1,03:32:20:208,RN_ACTUAL_BYTES_RECEIVED,perSecond,1801.00
127.0.0.1,03:32:20:208,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:208,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:208,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:208,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:208,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:208,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:208,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:208,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:32:20:208,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:208,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:208,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:208,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:208,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:208,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:208,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:231,RN_ACTUAL_BYTES_RECEIVED,perSecond,1643.00
127.0.0.1,03:32:20:231,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:231,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:231,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:231,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:32:20:231,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,986.00
127.0.0.1,03:32:20:231,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:231,RN_ACTUAL_BYTES_SENT,perSecond,1609.00
127.0.0.1,03:32:20:231,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:231,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:231,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:231,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:231,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:231,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,986.00
127.0.0.1,03:32:20:231,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:231,RN_ACTUAL_BYTES_SENT,perSecond,1602.00
127.0.0.1,03:32:20:247,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:247,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:247,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:247,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:247,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:247,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:247,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:247,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:247,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:247,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:247,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:247,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:247,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:247,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:247,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:247,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:265,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:32:20:265,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:265,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:265,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:265,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:265,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:265,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:265,RN_ACTUAL_BYTES_SENT,perSecond,1664.00
127.0.0.1,03:32:20:265,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:265,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:265,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:265,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:265,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:265,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:265,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:265,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:275,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:275,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:275,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:275,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:275,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:275,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:275,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:275,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:275,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:275,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:275,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:275,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:275,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:275,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:275,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:275,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:297,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:32:20:297,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:297,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:297,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:297,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:297,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:297,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:297,RN_ACTUAL_BYTES_SENT,perSecond,1719.00
127.0.0.1,03:32:20:297,RN_ACTUAL_BYTES_RECEIVED,perSecond,1801.00
127.0.0.1,03:32:20:297,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:297,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:297,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:297,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:297,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:297,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:297,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:309,RN_ACTUAL_BYTES_RECEIVED,perSecond,1801.00
127.0.0.1,03:32:20:309,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:309,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:309,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:309,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:309,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:32:20:309,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:309,RN_ACTUAL_BYTES_SENT,perSecond,1767.00
127.0.0.1,03:32:20:309,RN_ACTUAL_BYTES_RECEIVED,perSecond,1801.00
127.0.0.1,03:32:20:309,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:309,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:309,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:309,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:309,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:32:20:309,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:309,RN_ACTUAL_BYTES_SENT,perSecond,1767.00
127.0.0.1,03:32:20:332,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:332,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:332,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:332,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:332,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:332,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:332,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:332,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:332,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:332,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:332,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:332,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:332,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:332,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:332,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:332,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:344,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:344,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:344,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:344,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:344,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:344,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:344,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:344,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:344,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:344,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:344,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:344,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:344,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:344,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:344,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:344,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:365,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:365,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:365,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:365,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:365,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:365,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:365,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:365,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:365,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:365,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:365,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:365,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:365,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:365,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:365,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:365,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:376,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:376,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:376,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:376,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:376,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:376,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:376,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:376,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:376,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:376,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:376,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:376,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:376,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:376,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:376,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:376,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:398,RN_ACTUAL_BYTES_RECEIVED,perSecond,1801.00
127.0.0.1,03:32:20:398,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:398,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:398,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:398,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:398,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:32:20:398,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:398,RN_ACTUAL_BYTES_SENT,perSecond,1767.00
127.0.0.1,03:32:20:398,RN_ACTUAL_BYTES_RECEIVED,perSecond,1801.00
127.0.0.1,03:32:20:398,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:398,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:398,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:398,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:398,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:32:20:398,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:398,RN_ACTUAL_BYTES_SENT,perSecond,1767.00
127.0.0.1,03:32:20:419,RN_ACTUAL_BYTES_RECEIVED,perSecond,1808.00
127.0.0.1,03:32:20:419,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:419,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:419,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:419,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:419,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:32:20:419,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:419,RN_ACTUAL_BYTES_SENT,perSecond,1774.00
127.0.0.1,03:32:20:419,RN_ACTUAL_BYTES_RECEIVED,perSecond,1856.00
127.0.0.1,03:32:20:419,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:419,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:419,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:419,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1156.00
127.0.0.1,03:32:20:419,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1088.00
127.0.0.1,03:32:20:419,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:419,RN_ACTUAL_BYTES_SENT,perSecond,1767.00
127.0.0.1,03:32:20:434,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:434,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:434,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:434,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:434,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:434,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,952.00
127.0.0.1,03:32:20:434,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:434,RN_ACTUAL_BYTES_SENT,perSecond,1554.00
127.0.0.1,03:32:20:434,RN_ACTUAL_BYTES_RECEIVED,perSecond,1643.00
127.0.0.1,03:32:20:434,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:434,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:434,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:434,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:32:20:434,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,952.00
127.0.0.1,03:32:20:434,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:434,RN_ACTUAL_BYTES_SENT,perSecond,1554.00
127.0.0.1,03:32:20:457,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:457,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:457,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:457,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:457,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:457,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,986.00
127.0.0.1,03:32:20:457,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:457,RN_ACTUAL_BYTES_SENT,perSecond,1609.00
127.0.0.1,03:32:20:457,RN_ACTUAL_BYTES_RECEIVED,perSecond,1691.00
127.0.0.1,03:32:20:457,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:457,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:457,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:457,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:457,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,986.00
127.0.0.1,03:32:20:457,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:457,RN_ACTUAL_BYTES_SENT,perSecond,1602.00
127.0.0.1,03:32:20:468,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:32:20:468,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:468,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:468,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:468,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:468,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,986.00
127.0.0.1,03:32:20:468,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:468,RN_ACTUAL_BYTES_SENT,perSecond,1609.00
127.0.0.1,03:32:20:468,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:32:20:468,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:468,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:468,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:468,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:468,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,986.00
127.0.0.1,03:32:20:468,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:468,RN_ACTUAL_BYTES_SENT,perSecond,1609.00
127.0.0.1,03:32:20:483,RN_ACTUAL_BYTES_RECEIVED,perSecond,1746.00
127.0.0.1,03:32:20:483,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:483,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:483,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:483,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:483,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:483,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:483,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:483,RN_ACTUAL_BYTES_RECEIVED,perSecond,1698.00
127.0.0.1,03:32:20:483,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:483,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:483,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:483,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:32:20:483,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:483,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:483,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:500,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:32:20:500,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:500,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:500,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:500,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:500,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:500,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:500,RN_ACTUAL_BYTES_SENT,perSecond,1664.00
127.0.0.1,03:32:20:500,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:32:20:500,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:32:20:500,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:500,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:500,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1088.00
127.0.0.1,03:32:20:500,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1020.00
127.0.0.1,03:32:20:500,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:500,RN_ACTUAL_BYTES_SENT,perSecond,1657.00
127.0.0.1,03:32:20:513,RN_ACTUAL_BYTES_RECEIVED,perSecond,1801.00
127.0.0.1,03:32:20:513,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:513,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:513,RN_lastPing,perSecond,0.00
127.0.0.1,03:32:20:513,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1122.00
127.0.0.1,03:32:20:513,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,1054.00
127.0.0.1,03:32:20:513,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:32:20:513,RN_ACTUAL_BYTES_SENT,perSecond,1712.00
127.0.0.1,03:32:20:513,RN_ACTUAL_BYTES_RECEIVED,perSecond,1753.00
127.0.0.1,03:32:20:513,RN_bytesInResendBuffer,perSecond,34.00
127.0.0.1,03:32:20:513,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:32:20:513,RN_lastPing,perSecond,0.00
