Timestamp(ms),IP_Address,RTT(ms),SequenceNum
403579809,127.0.0.1,29,1289
403579810,127.0.0.1,23,1290
403579810,127.0.0.1,16,1291
403579837,127.0.0.1,36,1292
403579837,127.0.0.1,63,1288
403579837,127.0.0.1,57,1289
403579837,127.0.0.1,50,1290
403579837,127.0.0.1,43,1291
403579837,127.0.0.1,36,1292
403579837,127.0.0.1,29,1293
403579838,127.0.0.1,23,1294
403579838,127.0.0.1,16,1295
403579864,127.0.0.1,36,1296
403579871,127.0.0.1,62,1293
403579871,127.0.0.1,56,1294
403579871,127.0.0.1,49,1295
403579871,127.0.0.1,42,1296
403579871,127.0.0.1,35,1297
403579871,127.0.0.1,28,1298
403579872,127.0.0.1,23,1299
403579872,127.0.0.1,36,1297
403579872,127.0.0.1,16,1300
403579899,127.0.0.1,36,1301
403579899,127.0.0.1,56,1298
403579899,127.0.0.1,49,1299
403579899,127.0.0.1,43,1300
403579899,127.0.0.1,36,1301
403579899,127.0.0.1,29,1302
403579900,127.0.0.1,23,1303
403579900,127.0.0.1,16,1304
403579900,127.0.0.1,30,1302
403579900,127.0.0.1,22,1303
403579900,127.0.0.1,16,1304
403579926,127.0.0.1,35,1305
403579934,127.0.0.1,42,1305
403579934,127.0.0.1,36,1306
403579934,127.0.0.1,36,1306
403579934,127.0.0.1,29,1307
403579934,127.0.0.1,22,1308
403579934,127.0.0.1,15,1309
403579961,127.0.0.1,35,1310
403579962,127.0.0.1,57,1307
403579962,127.0.0.1,50,1308
403579962,127.0.0.1,43,1309
403579962,127.0.0.1,36,1310
403579962,127.0.0.1,29,1311
403579962,127.0.0.1,29,1311
403579962,127.0.0.1,23,1312
403579963,127.0.0.1,16,1313
403579988,127.0.0.1,34,1314
403579989,127.0.0.1,28,1315
403579989,127.0.0.1,20,1316
403579996,127.0.0.1,57,1312
403579996,127.0.0.1,48,1313
403579996,127.0.0.1,42,1314
403580023,127.0.0.1,48,1317
403580024,127.0.0.1,43,1318
403580024,127.0.0.1,63,1315
403580024,127.0.0.1,55,1316
403580024,127.0.0.1,49,1317
403580024,127.0.0.1,43,1318
403580024,127.0.0.1,36,1319
403580024,127.0.0.1,29,1320
403580031,127.0.0.1,43,1319
403580031,127.0.0.1,29,1321
403580031,127.0.0.1,22,1322
403580031,127.0.0.1,36,1320
403580031,127.0.0.1,29,1321
403580031,127.0.0.1,22,1322
403580031,127.0.0.1,15,1323
403580051,127.0.0.1,35,1323
403580051,127.0.0.1,28,1324
403580051,127.0.0.1,28,1324
403580051,127.0.0.1,21,1325
403580051,127.0.0.1,14,1326
403580086,127.0.0.1,42,1327
403580086,127.0.0.1,56,1325
403580087,127.0.0.1,50,1326
403580087,127.0.0.1,43,1327
403580087,127.0.0.1,37,1328
403580087,127.0.0.1,29,1329
403580087,127.0.0.1,36,1328
403580087,127.0.0.1,29,1329
403580093,127.0.0.1,28,1330
403580093,127.0.0.1,22,1331
403580093,127.0.0.1,14,1332
403580114,127.0.0.1,29,1333
403580114,127.0.0.1,49,1330
403580114,127.0.0.1,42,1331
403580115,127.0.0.1,36,1332
403580115,127.0.0.1,29,1333
403580115,127.0.0.1,23,1334
403580115,127.0.0.1,16,1335
403580148,127.0.0.1,42,1336
403580149,127.0.0.1,56,1334
403580149,127.0.0.1,50,1335
403580149,127.0.0.1,42,1336
403580177,127.0.0.1,64,1337
403580177,127.0.0.1,57,1338
403580177,127.0.0.1,50,1339
403580177,127.0.0.1,43,1340
403580183,127.0.0.1,69,1337
403580183,127.0.0.1,63,1338
403580183,127.0.0.1,55,1339
403580183,127.0.0.1,49,1340
403580184,127.0.0.1,43,1341
403580184,127.0.0.1,36,1342
403580184,127.0.0.1,43,1341
403580184,127.0.0.1,36,1342
403580184,127.0.0.1,28,1343
403580184,127.0.0.1,22,1344
403580184,127.0.0.1,15,1345
403580211,127.0.0.1,35,1346
403580211,127.0.0.1,54,1343
403580212,127.0.0.1,50,1344
403580212,127.0.0.1,43,1345
403580212,127.0.0.1,36,1346
403580212,127.0.0.1,29,1347
403580212,127.0.0.1,22,1348
403580212,127.0.0.1,16,1349
403580212,127.0.0.1,29,1347
403580212,127.0.0.1,22,1348
403580212,127.0.0.1,16,1349
403580239,127.0.0.1,35,1350
403580239,127.0.0.1,35,1350
403580247,127.0.0.1,37,1351
403580248,127.0.0.1,37,1351
403580248,127.0.0.1,30,1352
403580248,127.0.0.1,24,1353
403580248,127.0.0.1,17,1354
403580248,127.0.0.1,30,1352
403580248,127.0.0.1,24,1353
403580248,127.0.0.1,16,1354
403580266,127.0.0.1,28,1355
403580274,127.0.0.1,36,1355
403580274,127.0.0.1,27,1356
403580274,127.0.0.1,27,1356
403580274,127.0.0.1,21,1357
403580275,127.0.0.1,22,1357
403580275,127.0.0.1,16,1358
403580301,127.0.0.1,35,1359
403580302,127.0.0.1,43,1358
403580302,127.0.0.1,36,1359
403580302,127.0.0.1,29,1360
403580336,127.0.0.1,63,1360
403580336,127.0.0.1,56,1361
403580336,127.0.0.1,49,1362
403580337,127.0.0.1,43,1363
403580337,127.0.0.1,57,1361
403580337,127.0.0.1,50,1362
403580337,127.0.0.1,43,1363
403580364,127.0.0.1,63,1364
403580364,127.0.0.1,56,1365
403580365,127.0.0.1,51,1366
403580365,127.0.0.1,43,1367
403580371,127.0.0.1,70,1364
403580371,127.0.0.1,63,1365
403580371,127.0.0.1,57,1366
403580371,127.0.0.1,49,1367
403580371,127.0.0.1,43,1368
403580377,127.0.0.1,49,1368
403580377,127.0.0.1,41,1369
403580378,127.0.0.1,35,1370
403580378,127.0.0.1,29,1371
403580378,127.0.0.1,22,1372
403580378,127.0.0.1,42,1369
403580378,127.0.0.1,34,1370
403580378,127.0.0.1,28,1371
403580378,127.0.0.1,22,1372
403580378,127.0.0.1,14,1373
403580392,127.0.0.1,28,1373
403580392,127.0.0.1,22,1374
403580392,127.0.0.1,21,1374
403580405,127.0.0.1,28,1375
403580405,127.0.0.1,21,1376
403580406,127.0.0.1,29,1375
403580406,127.0.0.1,22,1376
403580426,127.0.0.1,35,1377
403580426,127.0.0.1,28,1378
403580426,127.0.0.1,34,1377
403580427,127.0.0.1,29,1378
403580427,127.0.0.1,22,1379
403580427,127.0.0.1,15,1380
403580461,127.0.0.1,56,1379
403580461,127.0.0.1,49,1380
403580461,127.0.0.1,42,1381
403580461,127.0.0.1,42,1381
403580461,127.0.0.1,36,1382
403580462,127.0.0.1,36,1382
403580462,127.0.0.1,28,1383
403580462,127.0.0.1,29,1383
403580462,127.0.0.1,21,1384
403580462,127.0.0.1,15,1385
403580488,127.0.0.1,34,1386
403580488,127.0.0.1,47,1384
403580488,127.0.0.1,40,1385
403580489,127.0.0.1,35,1386
403580489,127.0.0.1,29,1387
403580489,127.0.0.1,21,1388
403580489,127.0.0.1,15,1389
403580516,127.0.0.1,35,1390
403580524,127.0.0.1,64,1387
403580524,127.0.0.1,56,1388
403580524,127.0.0.1,49,1389
403580524,127.0.0.1,42,1390
403580524,127.0.0.1,36,1391
403580524,127.0.0.1,29,1392
403580524,127.0.0.1,36,1391
403580524,127.0.0.1,29,1392
403580524,127.0.0.1,22,1393
403580525,127.0.0.1,16,1394
403580558,127.0.0.1,42,1395
403580558,127.0.0.1,35,1396
403580558,127.0.0.1,28,1397
403580558,127.0.0.1,56,1393
403580558,127.0.0.1,49,1394
403580558,127.0.0.1,42,1395
403580559,127.0.0.1,36,1396
403580559,127.0.0.1,29,1397
403580559,127.0.0.1,22,1398
403580565,127.0.0.1,28,1398
403580565,127.0.0.1,21,1399
403580565,127.0.0.1,15,1400
403580566,127.0.0.1,22,1399
403580566,127.0.0.1,15,1400
403580579,127.0.0.1,22,1401
403580580,127.0.0.1,22,1401
403580593,127.0.0.1,28,1402
403580593,127.0.0.1,21,1403
403580593,127.0.0.1,28,1402
403580593,127.0.0.1,21,1403
403580607,127.0.0.1,28,1404
403580607,127.0.0.1,22,1405
403580614,127.0.0.1,35,1404
403580614,127.0.0.1,28,1405
403580614,127.0.0.1,22,1406
403580614,127.0.0.1,15,1407
403580614,127.0.0.1,21,1406
403580615,127.0.0.1,16,1407
403580642,127.0.0.1,36,1408
403580642,127.0.0.1,29,1409
403580649,127.0.0.1,42,1408
403580649,127.0.0.1,36,1409
403580649,127.0.0.1,28,1410
403580649,127.0.0.1,22,1411
403580670,127.0.0.1,50,1410
403580670,127.0.0.1,43,1411
403580670,127.0.0.1,36,1412
403580670,127.0.0.1,29,1413
403580676,127.0.0.1,42,1412
403580677,127.0.0.1,36,1413
403580677,127.0.0.1,29,1414
403580677,127.0.0.1,29,1414
403580677,127.0.0.1,22,1415
403580677,127.0.0.1,15,1416
403580704,127.0.0.1,35,1417
403580704,127.0.0.1,28,1418
403580705,127.0.0.1,22,1419
403580711,127.0.0.1,56,1415
403580711,127.0.0.1,49,1416
403580711,127.0.0.1,42,1417
403580712,127.0.0.1,36,1418
403580712,127.0.0.1,29,1419
403580712,127.0.0.1,22,1420
403580712,127.0.0.1,15,1421
403580732,127.0.0.1,42,1420
403580732,127.0.0.1,35,1421
403580732,127.0.0.1,28,1422
403580739,127.0.0.1,35,1422
403580746,127.0.0.1,36,1423
403580746,127.0.0.1,29,1424
403580746,127.0.0.1,22,1425
403580753,127.0.0.1,42,1423
403580753,127.0.0.1,35,1424
403580754,127.0.0.1,30,1425
403580787,127.0.0.1,56,1426
403580788,127.0.0.1,50,1427
403580788,127.0.0.1,43,1428
403580788,127.0.0.1,56,1426
403580788,127.0.0.1,50,1427
403580788,127.0.0.1,43,1428
403580788,127.0.0.1,35,1429
403580789,127.0.0.1,37,1429
403580789,127.0.0.1,30,1430
403580815,127.0.0.1,48,1431
403580815,127.0.0.1,42,1432
403580816,127.0.0.1,36,1433
403580816,127.0.0.1,57,1430
403580816,127.0.0.1,49,1431
403580816,127.0.0.1,43,1432
403580816,127.0.0.1,36,1433
403580822,127.0.0.1,35,1434
403580822,127.0.0.1,28,1435
403580822,127.0.0.1,22,1436
403580822,127.0.0.1,15,1437
403580829,127.0.0.1,42,1434
403580829,127.0.0.1,35,1435
403580830,127.0.0.1,29,1436
403580830,127.0.0.1,22,1437
403580830,127.0.0.1,16,1438
403580843,127.0.0.1,22,1439
403580843,127.0.0.1,28,1438
403580843,127.0.0.1,21,1439
403580857,127.0.0.1,28,1440
403580857,127.0.0.1,28,1440
